payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered,total_payment_attempts,payment_success_rate,failure_rate,retry_exhaustion,transaction_to_customer_value,time_decay,customer_activity_score,predicted_probability,expected_net_recovery,allowed,guardrail_reason,guardrail_code
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,payment_link,0,9,1.0,0.0,0.0,0.6810417250070009,0.22123893805309736,0.0743801652892562,0.7766009385213705,1882.613482483973,True,Allowed.,NONE
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,reminder,0,9,1.0,0.0,0.0,0.6810417250070009,0.22123893805309736,0.0743801652892562,0.740298094400363,1797.9729655816827,True,Allowed.,NONE
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,retry,0,9,1.0,0.0,0.0,0.6810417250070009,0.22123893805309736,0.0743801652892562,0.620405640766602,1496.6665183443758,True,Allowed.,NONE
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,escalate,0,9,1.0,0.0,0.0,0.6810417250070009,0.22123893805309736,0.0743801652892562,0.5807981803580518,,True,Manual review allowed.,MANUAL_REVIEW
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,payment_link,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7327339599509604,0.03007518796992481,0.025793650793650792,0.6061477091740753,2164.680685098234,True,Allowed.,NONE
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,reminder,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7327339599509604,0.03007518796992481,0.025793650793650792,0.6189979870047669,2216.1407813990945,True,Allowed.,NONE
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,retry,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7327339599509604,0.03007518796992481,0.025793650793650792,0.5035619634615737,1787.843200973203,True,Allowed.,NONE
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,escalate,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7327339599509604,0.03007518796992481,0.025793650793650792,0.4472509098200832,,True,Manual review allowed.,MANUAL_REVIEW
pay_00527,7233,bank_timeout,netbanking,8,2,2,2.91,559,0.716,7772,12,payment_link,1,10,0.8,0.2,0.6666666666666666,0.9306484817292846,0.2557544757033248,0.014285714285714285,0.3693000874806847,2653.0650327477924,True,Allowed.,NONE
pay_00527,7233,bank_timeout,netbanking,8,2,2,2.91,559,0.716,7772,12,reminder,1,10,0.8,0.2,0.6666666666666666,0.9306484817292846,0.2557544757033248,0.014285714285714285,0.37135527748128005,2678.7797220220987,True,Allowed.,NONE
pay_00527,7233,bank_timeout,netbanking,8,2,2,2.91,559,0.716,7772,12,retry,1,10,0.8,0.2,0.6666666666666666,0.9306484817292846,0.2557544757033248,0.014285714285714285,0.4948974435162079,3543.428208952732,True,Allowed.,NONE
pay_00527,7233,bank_timeout,netbanking,8,2,2,2.91,559,0.716,7772,12,escalate,1,10,0.8,0.2,0.6666666666666666,0.9306484817292846,0.2557544757033248,0.014285714285714285,0.27398602480067696,,True,Manual review allowed.,MANUAL_REVIEW
pay_00528,4665,insufficient_funds,upi,10,2,3,12.57,220,0.87,5831,10,payment_link,0,12,0.8333333333333334,0.16666666666666666,1.0,0.8000342994340593,0.07369196757553427,0.04524886877828054,0.34903894818727527,1616.6041932936391,True,Allowed.,NONE
pay_00528,4665,insufficient_funds,upi,10,2,3,12.57,220,0.87,5831,10,reminder,0,12,0.8333333333333334,0.16666666666666666,1.0,0.8000342994340593,0.07369196757553427,0.04524886877828054,0.30129172641421736,1400.860903722324,True,Allowed.,NONE
pay_00528,4665,insufficient_funds,upi,10,2,3,12.57,220,0.87,5831,10,retry,0,12,0.8333333333333334,0.16666666666666666,1.0,0.8000342994340593,0.07369196757553427,0.04524886877828054,0.3155753649877568,1448.8340776678854,False,Retry blocked: maximum retry attempts reached.,MAX_RETRY_ATTEMPTS
pay_00528,4665,insufficient_funds,upi,10,2,3,12.57,220,0.87,5831,10,escalate,0,12,0.8333333333333334,0.16666666666666666,1.0,0.8000342994340593,0.07369196757553427,0.04524886877828054,0.299069705687328,,True,Manual review allowed.,MANUAL_REVIEW
pay_00532,3433,bank_timeout,wallet,3,2,0,9.03,250,0.98,1697,23,payment_link,0,5,0.6,0.4,0.0,2.022981732469063,0.09970089730807578,0.01195219123505976,0.38798951347013033,1323.3854997429573,True,Allowed.,NONE
pay_00532,3433,bank_timeout,wallet,3,2,0,9.03,250,0.98,1697,23,reminder,0,5,0.6,0.4,0.0,2.022981732469063,0.09970089730807578,0.01195219123505976,0.3281693985335451,1123.1725451656603,True,Allowed.,NONE
pay_00532,3433,bank_timeout,wallet,3,2,0,9.03,250,0.98,1697,23,retry,0,5,0.6,0.4,0.0,2.022981732469063,0.09970089730807578,0.01195219123505976,0.4981657921647316,1693.0381645015236,True,Allowed.,NONE
pay_00532,3433,bank_timeout,wallet,3,2,0,9.03,250,0.98,1697,23,escalate,0,5,0.6,0.4,0.0,2.022981732469063,0.09970089730807578,0.01195219123505976,0.36957711406005783,,True,Manual review allowed.,MANUAL_REVIEW
pay_00538,10966,checkout_abandoned,wallet,13,1,0,18.04,725,0.75,14773,9,payment_link,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7423001421512219,0.052521008403361345,0.01790633608815427,0.624484065662994,6820.677264060392,True,Allowed.,NONE
pay_00538,10966,checkout_abandoned,wallet,13,1,0,18.04,725,0.75,14773,9,reminder,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7423001421512219,0.052521008403361345,0.01790633608815427,0.6787568229876486,7432.281320882555,True,Allowed.,NONE
pay_00538,10966,checkout_abandoned,wallet,13,1,0,18.04,725,0.75,14773,9,retry,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7423001421512219,0.052521008403361345,0.01790633608815427,0.4924158933512109,5345.002686489379,True,Allowed.,NONE
pay_00538,10966,checkout_abandoned,wallet,13,1,0,18.04,725,0.75,14773,9,escalate,1,14,0.9285714285714286,0.07142857142857142,0.0,0.7423001421512219,0.052521008403361345,0.01790633608815427,0.41523413569522866,,True,Manual review allowed.,MANUAL_REVIEW
pay_00544,776,bank_timeout,wallet,4,0,0,5.9,461,0.884,300,17,payment_link,1,4,1.0,0.0,0.0,2.5866666666666664,0.14492753623188406,0.008658008658008658,0.5823227060441555,449.94241989026466,True,Allowed.,NONE
pay_00544,776,bank_timeout,wallet,4,0,0,5.9,461,0.884,300,17,reminder,1,4,1.0,0.0,0.0,2.5866666666666664,0.14492753623188406,0.008658008658008658,0.5382278269624954,416.8887937228964,True,Allowed.,NONE
pay_00544,776,bank_timeout,wallet,4,0,0,5.9,461,0.884,300,17,retry,1,4,1.0,0.0,0.0,2.5866666666666664,0.14492753623188406,0.008658008658008658,0.7655603785789573,590.1948537772709,True,Allowed.,NONE
pay_00544,776,bank_timeout,wallet,4,0,0,5.9,461,0.884,300,17,escalate,1,4,1.0,0.0,0.0,2.5866666666666664,0.14492753623188406,0.008658008658008658,0.5524165284406464,,True,Manual review allowed.,MANUAL_REVIEW
pay_00551,1708,card_declined,netbanking,13,0,1,6.54,421,0.98,1854,23,payment_link,1,13,1.0,0.0,0.3333333333333333,0.9212513484358145,0.13262599469496023,0.030805687203791468,0.6188911393553831,1052.7960660189942,True,Allowed.,NONE
pay_00551,1708,card_declined,netbanking,13,0,1,6.54,421,0.98,1854,23,reminder,1,13,1.0,0.0,0.3333333333333333,0.9212513484358145,0.13262599469496023,0.030805687203791468,0.5055631631238233,861.7938826154902,True,Allowed.,NONE
pay_00551,1708,card_declined,netbanking,13,0,1,6.54,421,0.98,1854,23,retry,1,13,1.0,0.0,0.3333333333333333,0.9212513484358145,0.13262599469496023,0.030805687203791468,0.4618473333758786,780.2952454060006,True,Allowed.,NONE
pay_00551,1708,card_declined,netbanking,13,0,1,6.54,421,0.98,1854,23,escalate,1,13,1.0,0.0,0.3333333333333333,0.9212513484358145,0.13262599469496023,0.030805687203791468,0.5124038997648324,,True,Manual review allowed.,MANUAL_REVIEW
pay_00554,2646,card_declined,card,16,3,0,12.35,376,0.807,3148,14,payment_link,0,19,0.8421052631578947,0.15789473684210525,0.0,0.8405336721728082,0.0749063670411985,0.042440318302387266,0.6828208476796687,1800.1289629604032,True,Allowed.,NONE
pay_00554,2646,card_declined,card,16,3,0,12.35,376,0.807,3148,14,reminder,0,19,0.8421052631578947,0.15789473684210525,0.0,0.8405336721728082,0.0749063670411985,0.042440318302387266,0.5483970122150705,1448.4124943210766,True,Allowed.,NONE
pay_00554,2646,card_declined,card,16,3,0,12.35,376,0.807,3148,14,retry,0,19,0.8421052631578947,0.15789473684210525,0.0,0.8405336721728082,0.0749063670411985,0.042440318302387266,0.534771148580481,1401.7744591439528,True,Allowed.,NONE
pay_00554,2646,card_declined,card,16,3,0,12.35,376,0.807,3148,14,escalate,0,19,0.8421052631578947,0.15789473684210525,0.0,0.8405336721728082,0.0749063670411985,0.042440318302387266,0.4538000331415925,,True,Manual review allowed.,MANUAL_REVIEW
pay_00555,1037,checkout_abandoned,wallet,9,3,2,12.62,128,0.871,1383,17,payment_link,0,12,0.75,0.25,0.6666666666666666,0.749819233550253,0.07342143906020558,0.06976744186046512,0.5502848638311367,568.0529037928889,True,Allowed.,NONE
pay_00555,1037,checkout_abandoned,wallet,9,3,2,12.62,128,0.871,1383,17,reminder,0,12,0.75,0.25,0.6666666666666666,0.749819233550253,0.07342143906020558,0.06976744186046512,0.5074360496103972,525.1741834459818,True,Allowed.,NONE
pay_00555,1037,checkout_abandoned,wallet,9,3,2,12.62,128,0.871,1383,17,retry,0,12,0.75,0.25,0.6666666666666666,0.749819233550253,0.07342143906020558,0.06976744186046512,0.358841195673262,366.9333199131727,True,Allowed.,NONE
pay_00555,1037,checkout_abandoned,wallet,9,3,2,12.62,128,0.871,1383,17,escalate,0,12,0.75,0.25,0.6666666666666666,0.749819233550253,0.07342143906020558,0.06976744186046512,0.32138753045970847,,True,Manual review allowed.,MANUAL_REVIEW
pay_00557,7338,card_declined,card,13,1,1,19.15,239,0.834,11078,11,payment_link,1,14,0.9285714285714286,0.07142857142857142,0.3333333333333333,0.6623939339230908,0.04962779156327544,0.05416666666666667,0.594533306725042,4344.340404748358,True,Allowed.,NONE
pay_00557,7338,card_declined,card,13,1,1,19.15,239,0.834,11078,11,reminder,1,14,0.9285714285714286,0.07142857142857142,0.3333333333333333,0.6623939339230908,0.04962779156327544,0.05416666666666667,0.5343062098878172,3913.4009681568023,True,Allowed.,NONE
pay_00557,7338,card_declined,card,13,1,1,19.15,239,0.834,11078,11,retry,1,14,0.9285714285714286,0.07142857142857142,0.3333333333333333,0.6623939339230908,0.04962779156327544,0.05416666666666667,0.5189439174617342,3771.3204663342053,True,Allowed.,NONE
pay_00557,7338,card_declined,card,13,1,1,19.15,239,0.834,11078,11,escalate,1,14,0.9285714285714286,0.07142857142857142,0.3333333333333333,0.6623939339230908,0.04962779156327544,0.05416666666666667,0.3935936356450825,,True,Manual review allowed.,MANUAL_REVIEW
pay_00564,1888,checkout_abandoned,card,6,1,0,9.1,516,0.98,3472,13,payment_link,0,7,0.8571428571428571,0.14285714285714285,0.0,0.543778801843318,0.09900990099009901,0.01160541586073501,0.6288720173663082,1182.5903687875898,True,Allowed.,NONE
pay_00564,1888,checkout_abandoned,card,6,1,0,9.1,516,0.98,3472,13,reminder,0,7,0.8571428571428571,0.14285714285714285,0.0,0.543778801843318,0.09900990099009901,0.01160541586073501,0.7080966012675,1334.99838319304,True,Allowed.,NONE
pay_00564,1888,checkout_abandoned,card,6,1,0,9.1,516,0.98,3472,13,retry,0,7,0.8571428571428571,0.14285714285714285,0.0,0.543778801843318,0.09900990099009901,0.01160541586073501,0.42845098152722766,799.4754531234057,True,Allowed.,NONE
pay_00564,1888,checkout_abandoned,card,6,1,0,9.1,516,0.98,3472,13,escalate,0,7,0.8571428571428571,0.14285714285714285,0.0,0.543778801843318,0.09900990099009901,0.01160541586073501,0.4541557947153409,,True,Manual review allowed.,MANUAL_REVIEW
pay_00567,1679,checkout_abandoned,upi,9,1,2,3.55,564,0.98,1352,18,payment_link,0,10,0.9,0.1,0.6666666666666666,1.2418639053254439,0.21978021978021978,0.01592920353982301,0.47998180604160845,801.6919523438606,True,Allowed.,NONE
pay_00567,1679,checkout_abandoned,upi,9,1,2,3.55,564,0.98,1352,18,reminder,0,10,0.9,0.1,0.6666666666666666,1.2418639053254439,0.21978021978021978,0.01592920353982301,0.5747991807143058,963.4088244193194,True,Allowed.,NONE
pay_00567,1679,checkout_abandoned,upi,9,1,2,3.55,564,0.98,1352,18,retry,0,10,0.9,0.1,0.6666666666666666,1.2418639053254439,0.21978021978021978,0.01592920353982301,0.4476364327383006,743.1865705676067,True,Allowed.,NONE
pay_00567,1679,checkout_abandoned,upi,9,1,2,3.55,564,0.98,1352,18,escalate,0,10,0.9,0.1,0.6666666666666666,1.2418639053254439,0.21978021978021978,0.01592920353982301,0.3704427153073454,,True,Manual review allowed.,MANUAL_REVIEW
pay_00573,13060,technical_error,netbanking,6,1,1,11.76,242,0.916,12198,11,payment_link,0,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.0706673225118872,0.07836990595611286,0.024691358024691357,0.47953873283259263,6230.12585079366,True,Allowed.,NONE
pay_00573,13060,technical_error,netbanking,6,1,1,11.76,242,0.916,12198,11,reminder,0,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.0706673225118872,0.07836990595611286,0.024691358024691357,0.4287261347573341,5586.103319930783,True,Allowed.,NONE
pay_00573,13060,technical_error,netbanking,6,1,1,11.76,242,0.916,12198,11,retry,0,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.0706673225118872,0.07836990595611286,0.024691358024691357,0.5076516053371753,6564.62996570351,True,Allowed.,NONE
pay_00573,13060,technical_error,netbanking,6,1,1,11.76,242,0.916,12198,11,escalate,0,7,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.0706673225118872,0.07836990595611286,0.024691358024691357,0.4996634480220629,,True,Manual review allowed.,MANUAL_REVIEW
pay_00576,2027,bank_timeout,card,9,1,0,7.82,317,0.98,2287,11,payment_link,0,10,0.9,0.1,0.0,0.8863139484040228,0.11337868480725623,0.02830188679245283,0.642900688224596,1298.092195031256,True,Allowed.,NONE
pay_00576,2027,bank_timeout,card,9,1,0,7.82,317,0.98,2287,11,reminder,0,10,0.9,0.1,0.0,0.8863139484040228,0.11337868480725623,0.02830188679245283,0.5851844809469667,1184.1419428795016,True,Allowed.,NONE
pay_00576,2027,bank_timeout,card,9,1,0,7.82,317,0.98,2287,11,retry,0,10,0.9,0.1,0.0,0.8863139484040228,0.11337868480725623,0.02830188679245283,0.7207422615352856,1450.809564132024,True,Allowed.,NONE
pay_00576,2027,bank_timeout,card,9,1,0,7.82,317,0.98,2287,11,escalate,0,10,0.9,0.1,0.0,0.8863139484040228,0.11337868480725623,0.02830188679245283,0.4768039128909716,,True,Manual review allowed.,MANUAL_REVIEW
pay_00578,3189,insufficient_funds,card,10,3,0,18.06,251,0.964,4859,4,payment_link,1,13,0.7692307692307693,0.23076923076923078,0.0,0.6563078822803046,0.05246589716684156,0.03968253968253968,0.6938991427422333,2204.8718662049823,True,Allowed.,NONE
pay_00578,3189,insufficient_funds,card,10,3,0,18.06,251,0.964,4859,4,reminder,1,13,0.7692307692307693,0.23076923076923078,0.0,0.6563078822803046,0.05246589716684156,0.03968253968253968,0.5438102366255811,1731.0218445989783,True,Allowed.,NONE
pay_00578,3189,insufficient_funds,card,10,3,0,18.06,251,0.964,4859,4,retry,1,13,0.7692307692307693,0.23076923076923078,0.0,0.6563078822803046,0.05246589716684156,0.03968253968253968,0.4606423316016776,1453.04339547775,True,Allowed.,NONE
pay_00578,3189,insufficient_funds,card,10,3,0,18.06,251,0.964,4859,4,escalate,1,13,0.7692307692307693,0.23076923076923078,0.0,0.6563078822803046,0.05246589716684156,0.03968253968253968,0.3916215159752723,,True,Manual review allowed.,MANUAL_REVIEW
pay_00594,1304,bank_timeout,card,15,2,0,6.91,264,0.965,1910,1,payment_link,1,17,0.8823529411764706,0.11764705882352941,0.0,0.6827225130890052,0.1264222503160556,0.05660377358490566,0.6439395943968367,836.437231093475,True,Allowed.,NONE
pay_00594,1304,bank_timeout,card,15,2,0,6.91,264,0.965,1910,1,reminder,1,17,0.8823529411764706,0.11764705882352941,0.0,0.6827225130890052,0.1264222503160556,0.05660377358490566,0.6044726918033937,786.9283901116254,True,Allowed.,NONE
pay_00594,1304,bank_timeout,card,15,2,0,6.91,264,0.965,1910,1,retry,1,17,0.8823529411764706,0.11764705882352941,0.0,0.6827225130890052,0.1264222503160556,0.05660377358490566,0.7279838510393742,942.770941755344,True,Allowed.,NONE
pay_00594,1304,bank_timeout,card,15,2,0,6.91,264,0.965,1910,1,escalate,1,17,0.8823529411764706,0.11764705882352941,0.0,0.6827225130890052,0.1264222503160556,0.05660377358490566,0.5127387431026204,,True,Manual review allowed.,MANUAL_REVIEW
pay_00596,9895,insufficient_funds,upi,8,3,0,11.47,429,0.695,10660,23,payment_link,1,11,0.7272727272727273,0.2727272727272727,0.0,0.9282363977485929,0.08019246190858059,0.018604651162790697,0.5707188673104472,5622.525692036875,True,Allowed.,NONE
pay_00596,9895,insufficient_funds,upi,8,3,0,11.47,429,0.695,10660,23,reminder,1,11,0.7272727272727273,0.2727272727272727,0.0,0.9282363977485929,0.08019246190858059,0.018604651162790697,0.4752721158593827,4692.922586428592,True,Allowed.,NONE
pay_00596,9895,insufficient_funds,upi,8,3,0,11.47,429,0.695,10660,23,retry,1,11,0.7272727272727273,0.2727272727272727,0.0,0.9282363977485929,0.08019246190858059,0.018604651162790697,0.4513772462944895,4416.902852083973,True,Allowed.,NONE
pay_00596,9895,insufficient_funds,upi,8,3,0,11.47,429,0.695,10660,23,escalate,1,11,0.7272727272727273,0.2727272727272727,0.0,0.9282363977485929,0.08019246190858059,0.018604651162790697,0.2893308667755145,,True,Manual review allowed.,MANUAL_REVIEW
pay_00598,4664,bank_timeout,netbanking,5,2,3,3.73,290,0.651,2364,14,payment_link,0,7,0.7142857142857143,0.2857142857142857,1.0,1.972927241962775,0.2114164904862579,0.01718213058419244,0.17550139482562424,806.8785054667115,True,Allowed.,NONE
pay_00598,4664,bank_timeout,netbanking,5,2,3,3.73,290,0.651,2364,14,reminder,0,7,0.7142857142857143,0.2857142857142857,1.0,1.972927241962775,0.2114164904862579,0.01718213058419244,0.20474519848143802,950.2676057174269,True,Allowed.,NONE
pay_00598,4664,bank_timeout,netbanking,5,2,3,3.73,290,0.651,2364,14,retry,0,7,0.7142857142857143,0.2857142857142857,1.0,1.972927241962775,0.2114164904862579,0.01718213058419244,0.27567013833319653,1262.4055251860286,False,Retry blocked: maximum retry attempts reached.,MAX_RETRY_ATTEMPTS
pay_00598,4664,bank_timeout,netbanking,5,2,3,3.73,290,0.651,2364,14,escalate,0,7,0.7142857142857143,0.2857142857142857,1.0,1.972927241962775,0.2114164904862579,0.01718213058419244,0.20802210306736874,,True,Manual review allowed.,MANUAL_REVIEW
pay_00599,5932,checkout_abandoned,card,7,3,3,3.84,162,0.746,5749,5,payment_link,0,10,0.7,0.3,1.0,1.0318316228909377,0.2066115702479339,0.04294478527607362,0.29724192489803464,1748.4090984951415,True,Allowed.,NONE
pay_00599,5932,checkout_abandoned,card,7,3,3,3.84,162,0.746,5749,5,reminder,0,10,0.7,0.3,1.0,1.0318316228909377,0.2066115702479339,0.04294478527607362,0.3700925683014083,2189.4571151639543,True,Allowed.,NONE
pay_00599,5932,checkout_abandoned,card,7,3,3,3.84,162,0.746,5749,5,retry,0,10,0.7,0.3,1.0,1.0318316228909377,0.2066115702479339,0.04294478527607362,0.19661220899714582,1136.6436237710689,False,Retry blocked: maximum retry attempts reached.,MAX_RETRY_ATTEMPTS
pay_00599,5932,checkout_abandoned,card,7,3,3,3.84,162,0.746,5749,5,escalate,0,10,0.7,0.3,1.0,1.0318316228909377,0.2066115702479339,0.04294478527607362,0.2029773990574154,,True,Manual review allowed.,MANUAL_REVIEW
pay_00602,2203,technical_error,card,11,1,0,34.56,172,0.883,3448,3,payment_link,1,12,0.9166666666666666,0.08333333333333333,0.0,0.6389211136890951,0.028121484814398197,0.06358381502890173,0.5239287761685628,1148.707593899344,True,Allowed.,NONE
pay_00602,2203,technical_error,card,11,1,0,34.56,172,0.883,3448,3,reminder,1,12,0.9166666666666666,0.08333333333333333,0.0,0.6389211136890951,0.028121484814398197,0.06358381502890173,0.5039051089082985,1107.8999549249818,True,Allowed.,NONE
pay_00602,2203,technical_error,card,11,1,0,34.56,172,0.883,3448,3,retry,1,12,0.9166666666666666,0.08333333333333333,0.0,0.6389211136890951,0.028121484814398197,0.06358381502890173,0.637965690882476,1394.4234170140946,True,Allowed.,NONE
pay_00602,2203,technical_error,card,11,1,0,34.56,172,0.883,3448,3,escalate,1,12,0.9166666666666666,0.08333333333333333,0.0,0.6389211136890951,0.028121484814398197,0.06358381502890173,0.5098745224372662,,True,Manual review allowed.,MANUAL_REVIEW
pay_00605,4263,bank_timeout,netbanking,9,4,1,3.46,688,0.627,4727,6,payment_link,0,13,0.6923076923076923,0.3076923076923077,0.3333333333333333,0.901840490797546,0.2242152466367713,0.013062409288824383,0.3631324805640265,1537.376264644445,True,Allowed.,NONE
pay_00605,4263,bank_timeout,netbanking,9,4,1,3.46,688,0.627,4727,6,reminder,0,13,0.6923076923076923,0.3076923076923077,0.3333333333333333,0.901840490797546,0.2242152466367713,0.013062409288824383,0.37476141589713463,1593.344915969485,True,Allowed.,NONE
pay_00605,4263,bank_timeout,netbanking,9,4,1,3.46,688,0.627,4727,6,retry,0,13,0.6923076923076923,0.3076923076923077,0.3333333333333333,0.901840490797546,0.2242152466367713,0.013062409288824383,0.5146821373556496,2172.774951547134,True,Allowed.,NONE
pay_00605,4263,bank_timeout,netbanking,9,4,1,3.46,688,0.627,4727,6,escalate,0,13,0.6923076923076923,0.3076923076923077,0.3333333333333333,0.901840490797546,0.2242152466367713,0.013062409288824383,0.308318347696716,,True,Manual review allowed.,MANUAL_REVIEW
pay_00610,1612,checkout_abandoned,card,6,2,0,21.26,470,0.816,1394,7,payment_link,0,8,0.75,0.25,0.0,1.156384505021521,0.044923629829290206,0.012738853503184714,0.5273011627425399,845.9794743409743,True,Allowed.,NONE
pay_00610,1612,checkout_abandoned,card,6,2,0,21.26,470,0.816,1394,7,reminder,0,8,0.75,0.25,0.0,1.156384505021521,0.044923629829290206,0.012738853503184714,0.5897380647057502,949.0457603056693,True,Allowed.,NONE
pay_00610,1612,checkout_abandoned,card,6,2,0,21.26,470,0.816,1394,7,retry,0,8,0.75,0.25,0.0,1.156384505021521,0.044923629829290206,0.012738853503184714,0.33957907941154974,539.3414760114182,True,Allowed.,NONE
pay_00610,1612,checkout_abandoned,card,6,2,0,21.26,470,0.816,1394,7,escalate,0,8,0.75,0.25,0.0,1.156384505021521,0.044923629829290206,0.012738853503184714,0.33031918743422084,,True,Manual review allowed.,MANUAL_REVIEW
pay_00612,6111,insufficient_funds,card,10,1,0,3.89,631,0.98,8486,1,payment_link,0,11,0.9090909090909091,0.09090909090909091,0.0,0.72012726844214,0.20449897750511245,0.015822784810126583,0.742118315108957,4519.807523630836,True,Allowed.,NONE
pay_00612,6111,insufficient_funds,card,10,1,0,3.89,631,0.98,8486,1,reminder,0,11,0.9090909090909091,0.09090909090909091,0.0,0.72012726844214,0.20449897750511245,0.015822784810126583,0.6690148685845572,4082.238861920229,True,Allowed.,NONE
pay_00612,6111,insufficient_funds,card,10,1,0,3.89,631,0.98,8486,1,retry,0,11,0.9090909090909091,0.09090909090909091,0.0,0.72012726844214,0.20449897750511245,0.015822784810126583,0.5753002295694705,3485.1047028990342,True,Allowed.,NONE
pay_00612,6111,insufficient_funds,card,10,1,0,3.89,631,0.98,8486,1,escalate,0,11,0.9090909090909091,0.09090909090909091,0.0,0.72012726844214,0.20449897750511245,0.015822784810126583,0.44103963732290896,,True,Manual review allowed.,MANUAL_REVIEW
pay_00621,1420,technical_error,card,6,5,0,1.89,91,0.304,2613,18,payment_link,0,11,0.5454545454545454,0.45454545454545453,0.0,0.5434366628396479,0.34602076124567477,0.06521739130434782,0.33674671652304655,474.6303374627261,True,Allowed.,NONE
pay_00621,1420,technical_error,card,6,5,0,1.89,91,0.304,2613,18,reminder,0,11,0.5454545454545454,0.45454545454545453,0.0,0.5434366628396479,0.34602076124567477,0.06521739130434782,0.26433623872176765,373.93745898491005,True,Allowed.,NONE
pay_00621,1420,technical_error,card,6,5,0,1.89,91,0.304,2613,18,retry,0,11,0.5454545454545454,0.45454545454545453,0.0,0.5434366628396479,0.34602076124567477,0.06521739130434782,0.26342750471059406,366.96705668904355,True,Allowed.,NONE
pay_00621,1420,technical_error,card,6,5,0,1.89,91,0.304,2613,18,escalate,0,11,0.5454545454545454,0.45454545454545453,0.0,0.5434366628396479,0.34602076124567477,0.06521739130434782,0.3844699258284001,,True,Manual review allowed.,MANUAL_REVIEW
pay_00631,3288,technical_error,card,8,0,0,0.2,254,0.98,4647,8,payment_link,1,8,1.0,0.0,0.0,0.7075532601678503,0.8333333333333334,0.03137254901960784,0.6324973748251262,2071.431368425015,True,Allowed.,NONE
pay_00631,3288,technical_error,card,8,0,0,0.2,254,0.98,4647,8,reminder,1,8,1.0,0.0,0.0,0.7075532601678503,0.8333333333333334,0.03137254901960784,0.5769161129665012,1893.612179433856,True,Allowed.,NONE
pay_00631,3288,technical_error,card,8,0,0,0.2,254,0.98,4647,8,retry,1,8,1.0,0.0,0.0,0.7075532601678503,0.8333333333333334,0.03137254901960784,0.7246616149787714,2366.2473900502,True,Allowed.,NONE
pay_00631,3288,technical_error,card,8,0,0,0.2,254,0.98,4647,8,escalate,1,8,1.0,0.0,0.0,0.7075532601678503,0.8333333333333334,0.03137254901960784,0.6577318290902102,,True,Manual review allowed.,MANUAL_REVIEW
pay_00642,1763,insufficient_funds,upi,2,6,0,2.97,244,0.02,997,0,payment_link,0,8,0.25,0.75,0.0,1.7683049147442327,0.2518891687657431,0.00816326530612245,0.3894783170881213,682.2427730263578,True,Allowed.,NONE
pay_00642,1763,insufficient_funds,upi,2,6,0,2.97,244,0.02,997,0,reminder,0,8,0.25,0.75,0.0,1.7683049147442327,0.2518891687657431,0.00816326530612245,0.2688953911571449,472.2995746100465,True,Allowed.,NONE
pay_00642,1763,insufficient_funds,upi,2,6,0,2.97,244,0.02,997,0,retry,0,8,0.25,0.75,0.0,1.7683049147442327,0.2518891687657431,0.00816326530612245,0.2566457511824422,443.6514593346456,True,Allowed.,NONE
pay_00642,1763,insufficient_funds,upi,2,6,0,2.97,244,0.02,997,0,escalate,0,8,0.25,0.75,0.0,1.7683049147442327,0.2518891687657431,0.00816326530612245,0.19971201221317755,,True,Manual review allowed.,MANUAL_REVIEW
pay_00644,3782,technical_error,netbanking,8,0,0,8.06,777,0.98,3341,8,payment_link,0,8,1.0,0.0,0.0,1.1319964082609997,0.11037527593818984,0.010282776349614395,0.6204907017139237,2337.2408338820596,True,Allowed.,NONE
pay_00644,3782,technical_error,netbanking,8,0,0,8.06,777,0.98,3341,8,reminder,0,8,1.0,0.0,0.0,1.1319964082609997,0.11037527593818984,0.010282776349614395,0.6055269640169636,2286.320977912156,True,Allowed.,NONE
pay_00644,3782,technical_error,netbanking,8,0,0,8.06,777,0.98,3341,8,retry,0,8,1.0,0.0,0.0,1.1319964082609997,0.11037527593818984,0.010282776349614395,0.6946215431138824,2608.148676056703,True,Allowed.,NONE
